,SKU,order_number,order_date,date_received,provider,brand,product_name,units_ordered,orders_received
3611,NapNPA2117,28-022,2023-01-03 00:00:00,2023-01-06,Natural Pets,Natural pets,Cerdo (BARF) - 1Kg - 6Pack,6,6
3612,NapNP2571,28-022,2023-01-03 00:00:00,2023-01-06,Natural Pets,Natural pets,Cordero (BARF) - 1Kg - 6Pack,1,1
3613,NapNPA2111,28-022,2023-01-03 00:00:00,2023-01-06,Natural Pets,Natural pets,Pollo (BARF) - 500 Grs - 5Pack,8,8
3614,NapNPA2115,28-022,2023-01-03 00:00:00,2023-01-06,Natural Pets,Natural pets,Pollo (BARF) - 1Kg - 6Pack,5,5
3615,NapNPA2112,28-022,2023-01-03 00:00:00,2023-01-06,Natural Pets,Natural pets,Ternera (BARF) - 500 Grs - 5Pack,5,5
3616,NapNPA2116,28-022,2023-01-03 00:00:00,2023-01-06,Natural Pets,Natural pets,Ternera (BARF) - 1Kg - 6Pack,6,6
3617,PupAL216,04-022,2023-01-03 00:00:00,2023-01-06,Purina,Alpo,"Adulto Recetas Caseras - 10, kg",2,2
3618,PupAL564,04-022,2023-01-03 00:00:00,2023-01-06,Purina,Alpo,"Alpo Variety Snaps Little Bites Dog Treats With Beef, Chicken, Liver And Lamb - 454, g",2,2
3619,PupBE213,04-022,2023-01-03 00:00:00,2023-01-06,Purina,Beneful,"Adulto Original Carne de Res - 10.1, kg",1,1
3620,PupBE215,04-022,2023-01-03 00:00:00,2023-01-06,Purina,Beneful,"Salud Radiante Adulto Salmon - 10, kg",1,0
3621,PupBE330,04-022,2023-01-03 00:00:00,2023-01-06,Purina,Beneful,"Minis Adulto Carne - 4, kg",1,0
3622,PugCH219,04-022,2023-01-03 00:00:00,2023-01-06,Purina,Cat Chow,"Cat Chow Adultos Pescado y Mariscos - 9, kg",1,1
3623,PupDL5461,04-022,2023-01-03 00:00:00,2023-01-06,Purina,Dentalife,"Perro Grande - 221, g",6,6
3624,PupDL5463,04-022,2023-01-03 00:00:00,2023-01-06,Purina,Dentalife,"Perro Mini - 193, g",3,3
3625,PupCH110,04-022,2023-01-03 00:00:00,2023-01-06,Purina,#ERROR!,"Adulto Razas Medianas y Grandes - 13, kg",1,1
3626,PupCH331,04-022,2023-01-03 00:00:00,2023-01-06,Purina,Dog Chow,"Dog Chow Adulto Razas Minis y Pequeños - 4, kg",1,1
3627,PupCH332,04-022,2023-01-03 00:00:00,2023-01-06,Purina,Dog Chow,"Adulto Razas Medianas y Grandes - 4, kg",1,1
3628,PupCH334,04-022,2023-01-03 00:00:00,2023-01-06,Purina,Dog Chow,"Dog Chow Cachorro Razas Minis y Pequeños - 4, kg",1,1
3629,PupCH343,04-022,2023-01-03 00:00:00,2023-01-06,Purina,Dog Chow,"Dog Chow Adulto Razas Minis y Pequeños - 2, kg",1,1
3630,PupCH345,04-022,2023-01-03 00:00:00,2023-01-06,Purina,Dog Chow,"Dog Chow Cachorro Razas Minis y Pequeños - 2, kg",1,1
3631,PupCH346,04-022,2023-01-03 00:00:00,2023-01-06,Purina,Dog Chow,"Cachorro Razas Medianas y Grandes - 2, kg",1,1
3632,PupCH467,04-022,2023-01-03 00:00:00,2023-01-06,Purina,Dog Chow,"Alimento Húmedo Adultos Cordero Lata - 374, g",6,6
3633,PupCH686,04-022,2023-01-03 00:00:00,2023-01-06,Purina,Dog Chow,"Alimento Húmedo Adultos Pavo - 100, g",24,24
3634,PupCH689,04-022,2023-01-03 00:00:00,2023-01-06,Purina,Dog Chow,"Alimento Húmedo Adultos Pollo - 100, g",24,0
3635,PupCH691,04-022,2023-01-03 00:00:00,2023-01-06,Purina,Dog Chow,"Alimento Húmedo Adultos Carne - 100, g",24,24
3636,PugFF4102,04-022,2023-01-03 00:00:00,2023-01-06,Purina,Fancy Feast,"Alimento Húmedo En Lata Salmon Classic Pate - 85, g",24,0
3637,PugFF494,04-022,2023-01-03 00:00:00,2023-01-06,Purina,Fancy Feast,"Alimento Húmedo En Lata Chicken Chunky - 85, g",24,24
3638,PugFF498,04-022,2023-01-03 00:00:00,2023-01-06,Purina,Fancy Feast,"Alimento Húmedo En Lata Salmon in Gravy Grilled - 85, g",24,0
3639,PugFX473,04-022,2023-01-03 00:00:00,2023-01-06,Purina,Felix,"Alimento Húmedo Paté Salmón - 156, g",6,6
3640,PugFX475,04-022,2023-01-03 00:00:00,2023-01-06,Purina,Felix,"Filetes De Pescado y Atún En Salsa - 156, g",6,6
3641,PugFX476,04-022,2023-01-03 00:00:00,2023-01-06,Purina,Felix,"Alimento Húmedo Pate De Pescado y Atún - 156, g",6,6
3642,PugFX477,04-022,2023-01-03 00:00:00,2023-01-06,Purina,Felix,"Alimento Húmedo Paté de Pavo y Menudencias - 156, g",6,6
3643,PugFX6106,04-022,2023-01-03 00:00:00,2023-01-06,Purina,Felix,Alimento Húmedo Salmón - 85 g - Unidad,12,12
3644,PugFX6107,04-022,2023-01-03 00:00:00,2023-01-06,Purina,Felix,Alimento Húmedo Sardina - 85 g - Unidad,24,0
3645,PugFX6109,04-022,2023-01-03 00:00:00,2023-01-06,Purina,Felix,Alimento Húmedo Pescado Blanco - 85 g - Unidad,24,12
3646,PugFXP2127,04-022,2023-01-03 00:00:00,2023-01-06,Purina,Felix,Alimento Húmedo Pescado Blanco - 85 g - 6Pack,2,2
3647,PugFXP2128,04-022,2023-01-03 00:00:00,2023-01-06,Purina,Felix,Alimento Húmedo Salmón - 85 g - 6Pack,2,2
3648,PugPP2333,04-022,2023-01-03 00:00:00,2023-01-06,Purina,Pro Plan,"Kitten Pollo - 3, kg",6,6
3649,PupPP1407,04-022,2023-01-03 00:00:00,2023-01-06,Purina,Pro Plan,"Pro Plan Cachorro Raza Mediana - 13, kg",2,2
3650,PupPP1408,04-022,2023-01-03 00:00:00,2023-01-06,Purina,Pro Plan,"Pro Plan Reduced Calorie - 13, kg",1,1
3651,PupPP1409,04-022,2023-01-03 00:00:00,2023-01-06,Purina,Pro Plan,"Pro Plan Sensitive Skin Puppy Todas las Razas - 13, kg",3,3
3652,PupPP1410,04-022,2023-01-03 00:00:00,2023-01-06,Purina,Pro Plan,"Pro Plan Cachorro Razas Grandes - 13, kg",3,3
3653,PupPP2417,04-022,2023-01-03 00:00:00,2023-01-06,Purina,Pro Plan,"Pro Plan Cachorro Raza Mediana - 7.5, kg",2,2
3654,PupPP2422,04-022,2023-01-03 00:00:00,2023-01-06,Purina,Pro Plan,"Pro Plan Adulto Raza Mediana - 7.5, kg",1,1
3655,PupPP3427,04-022,2023-01-03 00:00:00,2023-01-06,Purina,Pro Plan,"Pro Plan Reduced Calorie - 3, kg",1,1
3656,PupPP3430,04-022,2023-01-03 00:00:00,2023-01-06,Purina,Pro Plan,"Pro Plan Adulto Raza Mediana - 3, kg",2,2
3657,MapQP1745,05-014,2023-01-04 00:00:00,2023-01-06,Repagro,MasQPets,Long Pork Bone - Unica,6,6
3658,MapQP2754,05-014,2023-01-04 00:00:00,2023-01-06,Repagro,MasQPets,"Rolls - 3, Unidades",6,6
3659,MapQP3738,05-014,2023-01-04 00:00:00,2023-01-06,Repagro,MasQPets,"Higado Cerdo Para Perro - 100, g",6,6
3660,MapQP3748,05-014,2023-01-04 00:00:00,2023-01-06,Repagro,MasQPets,"Mini Rollos - 4, Unidades",6,6
3661,MapQP3733,05-014,2023-01-04 00:00:00,2023-01-06,Repagro,MasQPets,"Angus Strips - 80, g",6,0
3662,MapQP3736,05-014,2023-01-04 00:00:00,2023-01-06,Repagro,MasQPets,"Bully Sticks - 5, Unidades",6,0
3663,MapQP1752,05-014,2023-01-04 00:00:00,2023-01-06,Repagro,MasQPets,Pork Bone - Unica,6,9
3664,NOgAC2769,05-014,2023-01-04 00:00:00,2023-01-06,Repagro,NOBA,"Arena para Gato - 10, kg",4,0
3665,NOgCL2771,05-014,2023-01-04 00:00:00,2023-01-06,Repagro,NOBA,"Arena Aroma Talco para Bebé - 6, kg",8,0
3666,NOgCL1772,05-014,2023-01-04 00:00:00,2023-01-06,Repagro,NOBA,"Arena Aroma Talco para Bebé - 18, kg",8,9
3667,BadBY2767,05-014,2023-01-04 00:00:00,2023-01-06,Repagro,Bayer,DRONTAL 35 KG (TABLETA),3,3
3668,BadBY2766,05-014,2023-01-04 00:00:00,2023-01-06,Repagro,Bayer,DRONTAL PLUS 10 KG (24 TAB),1,1
3669,BadBY2765,05-014,2023-01-04 00:00:00,2023-01-06,Repagro,Bayer,DRONTAL PUPPY (20 ML),3,3
3670,BadBY2769,05-014,2023-01-04 00:00:00,2023-01-06,Repagro,Bayer,SERESTO COLLAR PERRO PEQUEÑO Y GATO,2,2
3671,BapBY2770,05-014,2023-01-04 00:00:00,2023-01-06,Repagro,Bayer,SERESTO MEDIUM AND LARGE DOG,1,1
3672,PepPD2771,05-014,2023-01-04 00:00:00,2023-01-06,Repagro,Pedigree,Pedigree High Protein 4kg,3,4
3673,BadBY2768,05-014,2023-01-04 00:00:00,2023-01-06,Repagro,Bayer,VETRIDERM PASTILLA (100 GR),3,3
3674,MPpMP11713,18-011,2023-01-03 00:00:00,2023-01-09,Mundo Pet,M Pets,"Bolsas Bio Sin Aroma - 60, Bolsas",6,0
3675,MPpMP2032,18-011,2023-01-03 00:00:00,2023-01-09,Mundo Pet,M Pets,Pañal Hembra - XL,1,0
3676,MPgMP5443,18-011,2023-01-03 00:00:00,2023-01-09,Mundo Pet,M Pets,Pala Mediana - Unica,1,1
3677,MopMVW2195,18-011,2023-01-03 00:00:00,2023-01-09,Mundo Pet,Monge Vet,"Gastrointestinal Canino - 150, g",4,4
3678,NapNW51714,18-011,2023-01-03 00:00:00,2023-01-09,Mundo Pet,Natural Wild,Huesos Naturales - 3 Und - 3-4,2,2
3679,OlpOPA1819,18-011,2023-01-03 00:00:00,2023-01-09,Mundo Pet,Old Prince,"Adulto Toda Razas Proteína Cerdo - 3, kg",8,0
3680,OlpOPA1818,18-011,2023-01-03 00:00:00,2023-01-09,Mundo Pet,Old Prince,"Adulto Toda Razas Proteína Cerdo - 15, kg",1,1
3681,OlpOPA1815,18-011,2023-01-03 00:00:00,2023-01-09,Mundo Pet,Old Prince,"Adulto Razas Pequeñas (Cordero) - 3, kg",4,4
3682,OlpOPA18142,18-011,2023-01-03 00:00:00,2023-01-09,Mundo Pet,Old Prince,"Adulto Razas Medianas Y Grandes (Cordero) - 15, kg",1,1
3683,WagWD51882,18-011,2023-01-03 00:00:00,2023-01-09,Mundo Pet,Waldo,"Treats Semi Húmedo Salmon - 85, g",4,0
3684,WapWD51883,18-011,2023-01-03 00:00:00,2023-01-09,Mundo Pet,Waldo,"Treats Semi Húmedos Cordero - 150, g",6,0
3685,WapWD51885,18-011,2023-01-03 00:00:00,2023-01-09,Mundo Pet,Waldo,"Treats Semi Humedo Mix - 150, g",6,7
3686,WapWD51887,18-011,2023-01-03 00:00:00,2023-01-09,Mundo Pet,Waldo,"Treats Semi Húmedo Salmon - 150, g",6,6
3687,WapWD51886,18-011,2023-01-03 00:00:00,2023-01-09,Mundo Pet,Waldo,"Treats Semi Húmedo Pollo - 150, g",4,4
3688,BrgBC12017,06-029,2023-01-04 00:00:00,2023-01-09,Vetim,Bravecto,"Gato Plus 500 Mg (6,25-12,5 Kg) - 500, mg",1,1
3689,BrgBC12018,06-029,2023-01-04 00:00:00,2023-01-09,Vetim,Bravecto,"Gato Plus 250 Mg (2,8-6,25 Kg) - 250, mg",2,2
3690,BrpBV11610,06-029,2023-01-04 00:00:00,2023-01-09,Vetim,Bravecto,"112,5 Mg 2­-4.5 Kg - 112.5, mg",2,2
3691,BrpBV11612,06-029,2023-01-04 00:00:00,2023-01-09,Vetim,Bravecto,"500 Mg 10­-20 Kg - 500, mg",6,6
3692,BrpBV11613,06-029,2023-01-04 00:00:00,2023-01-09,Vetim,Bravecto,"1000Mg 20-­40 Kg - 1000, mg",3,3
3693,ScgSD31494,06-029,2023-01-04 00:00:00,2023-01-09,Vetim,Hills,"c/d® Multicare Feline with Chicken - 1.81, kg",8,8
3694,ScgSD31495,06-029,2023-01-04 00:00:00,2023-01-09,Vetim,Hills,"c/d® Multicare Feline with Chicken - 3.85, kg",4,4
3695,ScgSD31500,06-029,2023-01-04 00:00:00,2023-01-09,Vetim,Hills,"k/d Feline - 1.81, kg",3,3
3696,ScgSD31504,06-029,2023-01-04 00:00:00,2023-01-09,Vetim,Hills,"w/d® Multi-Benefit Feline - 1.81, kg",2,2
3697,ScgSD31577,06-029,2023-01-04 00:00:00,2023-01-09,Vetim,Hills,"Kitten Chicken - 3.18, kg",1,1
3698,ScgSD31583,06-029,2023-01-04 00:00:00,2023-01-09,Vetim,Hills,"Adult Hairball Control - 1.5, kg",2,0
3699,ScgSD31584,06-029,2023-01-04 00:00:00,2023-01-09,Vetim,Hills,"Adult Hairball Control - 3.18, kg",2,0
3700,ScgSDd2198,06-029,2023-01-04 00:00:00,2023-01-09,Vetim,Hills,"Adult Sensitive Stomach &amp; Skin  Felino - 1.58, kg",1,0
3701,ScpSD11480,06-029,2023-01-04 00:00:00,2023-01-09,Vetim,Hills,"w/d® Canine - 12.5, kg",4,4
3702,ScpSD21467,06-029,2023-01-04 00:00:00,2023-01-09,Vetim,Hills,"l/d® Canine - 7.98, kg",1,1
3703,ScpSD21519,06-029,2023-01-04 00:00:00,2023-01-09,Vetim,Hills,"Puppy Original Chicken - 7.04, kg",2,2
3704,ScpSD21555,06-029,2023-01-04 00:00:00,2023-01-09,Vetim,Hills,"Senior 7+ Small Bites Chicken Meal, Barley & Rice - 6.8, kg",3,0
3705,ScpSD31439,06-029,2023-01-04 00:00:00,2023-01-09,Vetim,Hills,"c/d® Multicare Canine - 3.86, kg",5,5
3706,ScpSD31454,06-029,2023-01-04 00:00:00,2023-01-09,Vetim,Hills,"Canine I/D Small Bites - 1.5, kg",3,3
3707,ScpSD31455,06-029,2023-01-04 00:00:00,2023-01-09,Vetim,Hills,"Canine I/D Small Bites - 3.17, kg",5,5
3708,ScpSD31478,06-029,2023-01-04 00:00:00,2023-01-09,Vetim,Hills,"w/d® Canine - 3.85, kg",2,0
3709,ScpSD31488,06-029,2023-01-04 00:00:00,2023-01-09,Vetim,Hills,"Metabolic Canine - 3.85, kg",2,0
3710,ScpSD41436,06-029,2023-01-04 00:00:00,2023-01-09,Vetim,Hills,"Canine And Feline A/D - 156, g",10,10
3711,TrTC11831,16-007,2023-01-09 00:00:00,2023-01-10,Full Pets,Tropiclean,"Cepillo de Dientes (Dedales) - 2, Unidad",2,2
3712,TrTC11844,16-007,2023-01-09 00:00:00,2023-01-10,Full Pets,Tropiclean,"Champú En Seco Hipoalergénico De Coco Para Perros Y Gatos - 220, ml",2,2
3713,TrTC11832,16-007,2023-01-09 00:00:00,2023-01-10,Full Pets,Tropiclean,"Gel Antiplaca y Sarro para Perro - 59, ml",2,2
3714,TrTC11839,16-007,2023-01-09 00:00:00,2023-01-10,Full Pets,Tropiclean,"Spray Natural Contra Pulgas y Garrapatas - 473, ml",2,2
3715,TrTC11833,16-007,2023-01-09 00:00:00,2023-01-10,Full Pets,Tropiclean,"Gel Antiplaca y Sarro Para Gatos - 59, ml",1,1
3716,TrTC11829,16-007,2023-01-09 00:00:00,2023-01-10,Full Pets,Tropiclean,Cepillo De Dientes Tripleflex Para Perros Grandes - Large,1,1
3717,TrTC11849,16-007,2023-01-09 00:00:00,2023-01-10,Full Pets,Tropiclean,"Limpiador De Oídos De Doble Acción Para Perros Y Gatos - 118, ml",1,1
3718,TrTC11836,16-007,2023-01-09 00:00:00,2023-01-10,Full Pets,Tropiclean,"Aditivo Para Agua Contra Mal Aliento + Caderas y Articulaciones - 473, ml",1,1
3719,TrTC11842,16-007,2023-01-09 00:00:00,2023-01-10,Full Pets,Tropiclean,"Champú  Resaltador De Colores De Awapuhi y Coco. - 355, ml",1,1
3720,UrUO11855,16-007,2023-01-09 00:00:00,2023-01-10,Full Pets,Urine Off,"Urine Off para Superficies - Gato - 500, ml",1,1
3721,UrUO11857,16-007,2023-01-09 00:00:00,2023-01-10,Full Pets,Urine Off,"Zorb-It-Up - Solidificador de Líquidos - 226, ml",1,1
3722,UrUO11854,16-007,2023-01-09 00:00:00,2023-01-10,Full Pets,Urine Off,"Urine Off para Superficies - Perros - 118, ml",1,0
3723,BldBL2306,36-003,2023-01-04 00:00:00,2023-01-10,Madero,Blue,"Tico Pads - 30, Unidades",5,5
3724,BldBL2307,36-003,2023-01-04 00:00:00,2023-01-10,Madero,Blue,"Tico Pads - 50, Unidades",5,5
3725,BldBL2308,36-003,2023-01-04 00:00:00,2023-01-10,Madero,Blue,"Big Pads - 7, Unidades",2,0
3726,BldBL2309,36-003,2023-01-04 00:00:00,2023-01-10,Madero,Blue,"Pads Original - 30, Unidades",2,0
3727,BldBL2310,36-003,2023-01-04 00:00:00,2023-01-10,Madero,Blue,"Pads Original - 7, Unidades",2,0
3728,BldBL2311,36-003,2023-01-04 00:00:00,2023-01-10,Madero,Blue,"Tutti Seco Pads - 30, Unidades",2,0
3729,CaGCI2061,22-009,2023-01-04 00:00:00,2023-01-10,Royal Canin,Cat It,Creamy - Atún,12,12
3730,RogRC31375,22-009,2023-01-04 00:00:00,2023-01-10,Royal Canin,Royal Canin,"Gatitos Kitten - 4, kg",1,0
3731,RopRC31288,22-009,2023-01-04 00:00:00,2023-01-10,Royal Canin,Royal Canin,"Hepatic Canino - 1.5, kg",1,0
3732,-,22-009,2023-01-04 00:00:00,2023-01-10,Royal Canin,Royal Canin,"Felino Hipoallergenic - 2, kg",1,0
3733,CaGCI2062,22-009,2023-01-04 00:00:00,2023-01-10,Royal Canin,Cat It,Creamy - Salmón,12,12
3734,PepPSA1811,23-008,2023-01-09 00:00:00,2023-01-10,Technovet,Petilicious,"Alimento a Base de Pollo Con Verduras y Arroz Tipo Pate - 160, g",24,26
3735,BapBA1354,02-037,2023-01-10 00:00:00,2023-01-11,Belina,Balance,"Adulto Cordero y Arroz - 14.97, kg",6,6
3736,BapBA1352,02-037,2023-01-10 00:00:00,2023-01-11,Belina,Balance,"Adulto - 14.97, kg",4,4
3737,BapBA1368,02-037,2023-01-10 00:00:00,2023-01-11,Belina,Balance,"Senior - 14.97, kg",2,1
3738,BapBA1355,02-037,2023-01-10 00:00:00,2023-01-11,Belina,Balance,"Puppy - 14.97, kg",2,2
3739,BagBA2372,02-037,2023-01-10 00:00:00,2023-01-11,Belina,Balance,"Adulto Gato Pollo - 10, kg",3,3
3740,BapBA1388,02-037,2023-01-10 00:00:00,2023-01-11,Belina,Balance,"Piel y Pelo - 14.97, kg",1,1
3741,BapBA2347,02-037,2023-01-10 00:00:00,2023-01-11,Belina,Balance,"Adulto Cordero y Arroz - 5, kg",1,1
3742,BapBA2387,02-037,2023-01-10 00:00:00,2023-01-11,Belina,Balance,"Piel y Pelo - 9.07, kg",1,1
3743,BapBA2343,02-037,2023-01-10 00:00:00,2023-01-11,Belina,Balance,"Puppy - 9.07, kg",2,2
3744,BagBA3377,02-037,2023-01-10 00:00:00,2023-01-11,Belina,Balance,"Adulto Gato Pollo - 2, kg",1,1
3745,BapBA2380,02-037,2023-01-10 00:00:00,2023-01-11,Belina,Balance,"Senior - 9.07, kg",2,2
3746,BapBA2379,02-037,2023-01-10 00:00:00,2023-01-11,Belina,Balance,"Control de Peso - 9.07, kg",2,2
3747,BapBA2359,02-037,2023-01-10 00:00:00,2023-01-11,Belina,Balance,"Adulto Raza Pequeña - 9.07, kg",1,0
3748,NupNS5333,02-037,2023-01-10 00:00:00,2023-01-11,Belina,NutriSource,"Treats Cordero - 179, g",6,6
3749,NupNS5332,02-037,2023-01-10 00:00:00,2023-01-11,Belina,NutriSource,"Treats Pollo - 179, g",6,6
3750,NupNS5337,02-037,2023-01-10 00:00:00,2023-01-11,Belina,NutriSource,"Bites Grain Free Salmon - 179, g",3,3
3751,NupNS1323,02-037,2023-01-10 00:00:00,2023-01-11,Belina,NutriSource,"Seafood Libre de Granos - 13.6, kg",2,2
3752,NupNS1287,02-037,2023-01-10 00:00:00,2023-01-11,Belina,NutriSource,"Large Breed Puppy (Raza Grande Cachorro) - 13.6, kg",2,2
3753,NugNS2305,02-037,2023-01-10 00:00:00,2023-01-11,Belina,NutriSource,"Cat and Kitten Chicken & Rice - 7.25, kg",2,2
3754,NugNS3309,02-037,2023-01-10 00:00:00,2023-01-11,Belina,NutriSource,"Cat and Kitten Chicken, Salmon and Liver - 3, kg",1,1
3755,NupNS1291,02-037,2023-01-10 00:00:00,2023-01-11,Belina,NutriSource,"Senior (Pollo y Arroz) - 13.6, kg",2,2
3756,NupNS3274,02-037,2023-01-10 00:00:00,2023-01-11,Belina,NutriSource,"Weight Management (Control de Peso) - 2.27, kg",1,1
3757,NupNS2311,02-037,2023-01-10 00:00:00,2023-01-11,Belina,NutriSource,"Grain Free Chicken And Peas (Libre de granos Pollo y Guisantes) - 6.8, kg",1,1
3758,NugNS3307,02-037,2023-01-10 00:00:00,2023-01-11,Belina,NutriSource,"Cat Senior Weight - 3, kg",1,1
3759,NupNS2296,02-037,2023-01-10 00:00:00,2023-01-11,Belina,NutriSource,"Lamb Meal And Rice (Cordero y Arroz) - 6.8, kg",1,1
3760,NupNS2284,02-037,2023-01-10 00:00:00,2023-01-11,Belina,NutriSource,"S and M Puppy Chicken And Rice (Pollo y Arroz Cachorro) - 6.8, kg",1,1
3761,NupNS4269,02-037,2023-01-10 00:00:00,2023-01-11,Belina,NutriSource,"Alimento En Lata Cordero - 368, g",3,0
3762,NupNS4319,02-037,2023-01-10 00:00:00,2023-01-11,Belina,NutriSource,"Alimento En Lata de Pollo - 368, g",3,0
3763,NupPV1261,02-037,2023-01-10 00:00:00,2023-01-11,Belina,NutriSource,"Salmon And Potato - 11.34, kg",1,0
3764,1spCH2636,03-032,2023-01-10 00:00:00,2023-01-11,Herrera y Elizondo,1st CHOICE,"Adulto Toda Raza Hipoalergenico (Papa y Pato) - 16, kg",2,2
3765,1spFC3811,03-032,2023-01-10 00:00:00,2023-01-11,Herrera y Elizondo,1st CHOICE,"Adulto Toy And Small Breeds - 2.72, kg",3,3
3766,1sgFC2782,03-032,2023-01-10 00:00:00,2023-01-11,Herrera y Elizondo,1st CHOICE,"Gato Indoor Vitality (Pollo) - 5.44, kg",1,1
3767,1spFC1798,03-032,2023-01-10 00:00:00,2023-01-11,Herrera y Elizondo,1st CHOICE,"Weight Control Medium And Large Breeds - 10, kg",3,3
3768,QupQV11030,03-032,2023-01-10 00:00:00,2023-01-11,Herrera y Elizondo,QualiVet,"Lacto-Cal - 60, tab",2,2
3769,heUnCl99,03-032,2023-01-10 00:00:00,2023-01-11,Herrera y Elizondo,Unimedical,"Clorhexidin Forte Shampoo 2% - 200, ml",1,1
3770,heUnPr66,03-032,2023-01-10 00:00:00,2023-01-11,Herrera y Elizondo,Unimedical,Prednisolona 10 mg (RRM) - Caja,2,2
3771,heUnPr68,03-032,2023-01-10 00:00:00,2023-01-11,Herrera y Elizondo,Unimedical,Prednisolona 20 mg (RRM) - Caja,2,2
3772,RedRT2708,46-001,2023-01-09 00:00:00,2023-01-11,Nutropical,ReThink,"CBD Spray para Mascotas sabor Carne 500mg - 30, ml",6,6
3773,RedRT2709,46-001,2023-01-09 00:00:00,2023-01-11,Nutropical,ReThink,"CBD Spray para Mascotas sabor Salmon 500mg - 30, ml",6,4
3774,AyHiDI143,31-004,2023-01-04 00:00:00,2023-01-12,Ayurveda,Himalaya,"Digyton - 30, ml",6,7
3775,AyHiNE141,31-004,2023-01-04 00:00:00,2023-01-12,Ayurveda,Himalaya,"Nefrotec - 60, tabletas",3,3
3776,AyHiAN139,31-004,2023-01-04 00:00:00,2023-01-12,Ayurveda,Himalaya,"Anxocare - 60, tabletas",6,6
3777,MoPMT2263,26-005,2023-01-04 00:00:00,2023-01-12,En Paleta,Mokas Treats,"Mantequilla de Mani, Colágeno y Cúrcuma para Perros - 1 Unidad",6,6
3778,MoPMT2639,26-005,2023-01-04 00:00:00,2023-01-12,en Paleta,Mokas Treats,Mantequilla de Maní con CBD Para Perros - 1 Unidad,12,12
3779,MoPMT2264,26-005,2023-01-04 00:00:00,2023-01-12,En Paleta,Mokas Treats,"Mantequilla de Mani, Colágeno y Cúrcuma para Perros - 2 Unidades",3,3
3780,MoPMT2640,26-005,2023-01-04 00:00:00,2023-01-12,en Paleta,Mokas Treats,Mantequilla de Maní con CBD Para Perros - 2 Unidades,6,6
3781,NapNPA2110,28-023,2023-01-10 00:00:00,2023-01-12,Natural Pets,Natural pets,Búfalo (BARF) - 1Kg - Unidad,6,6
3782,NapNPA2106,28-023,2023-01-10 00:00:00,2023-01-12,Natural Pets,Natural pets,Búfalo (BARF) - 500 Grs - Unidad,5,5
3783,NapNPA2109,28-023,2023-01-10 00:00:00,2023-01-12,Natural Pets,Natural pets,Cerdo (BARF) - 1Kg - Unidad,11,11
3784,NapNPA2105,28-023,2023-01-10 00:00:00,2023-01-12,Natural Pets,Natural pets,Cerdo (BARF) - 500 Grs - Unidad,5,5
3785,NapNPT2353,28-023,2023-01-10 00:00:00,2023-01-12,Natural Pets,Natural pets,Patas de Pollo - 12 unidades,2,2
3786,NapNPA2107,28-023,2023-01-10 00:00:00,2023-01-12,Natural Pets,Natural pets,Pollo (BARF) - 1Kg - Unidad,12,12
3787,NapNPA2103,28-023,2023-01-10 00:00:00,2023-01-12,Natural Pets,Natural pets,Pollo (BARF) - 500 Grs - Unidad,10,10
3788,NapNPA2108,28-023,2023-01-10 00:00:00,2023-01-12,Natural Pets,Natural pets,Ternera (BARF) - 1Kg - Unidad,9,9
3789,NapNPA2104,28-023,2023-01-10 00:00:00,2023-01-12,Natural Pets,Natural pets,Ternera (BARF) - 500 Grs - Unidad,5,5
3790,NapNP2645,28-023,2023-01-10 00:00:00,2023-01-12,Natural Pets,Natural pets,Conejo (BARF) - 500 Grs - Unidad,5,5
3791,NapNPA2114,28-023,2023-01-10 00:00:00,2023-01-12,Natural Pets,Natural pets,Búfalo (BARF) - 500 Grs - 5Pack,2,2
3792,NapNPA2118,28-023,2023-01-10 00:00:00,2023-01-12,Natural Pets,Natural pets,Búfalo (BARF) - 1Kg - 6Pack,2,2
3793,NapNPA2113,28-023,2023-01-10 00:00:00,2023-01-12,Natural Pets,Natural pets,Cerdo (BARF) - 500 Grs - 5Pack,3,3
3794,NapNPA2117,28-023,2023-01-10 00:00:00,2023-01-12,Natural Pets,Natural pets,Cerdo (BARF) - 1Kg - 6Pack,3,3
3795,NapNPA2111,28-023,2023-01-10 00:00:00,2023-01-12,Natural Pets,Natural pets,Pollo (BARF) - 500 Grs - 5Pack,3,3
3796,NapNPA2115,28-023,2023-01-10 00:00:00,2023-01-12,Natural Pets,Natural pets,Pollo (BARF) - 1Kg - 6Pack,3,3
3797,NapNPA2112,28-023,2023-01-10 00:00:00,2023-01-12,Natural Pets,Natural pets,Ternera (BARF) - 500 Grs - 5Pack,5,5
3798,NapNPA2116,28-023,2023-01-10 00:00:00,2023-01-12,Natural Pets,Natural pets,Ternera (BARF) - 1Kg - 6Pack,5,5
3799,PhPPZA1990,25-008,2023-01-04 00:00:00,2023-01-12,Philozoo,Philozoo,Botella On The Go - Rosado,1,0
3800,PhdPZ2201,25-008,2023-01-04 00:00:00,2023-01-12,Philozoo,Philozoo,Cinturon de Seguridad - Celeste,2,0
3801,PhpPZA1995,25-008,2023-01-04 00:00:00,2023-01-12,Philozoo,Philozoo,Cama Puff - Gris,1,1
3802,PhdPZ2202,25-008,2023-01-04 00:00:00,2023-01-12,Philozoo,Philozoo,Cinturon de Seguridad - Rosado,1,1
3803,PhpPZA2010,25-008,2023-01-04 00:00:00,2023-01-12,Philozoo,Philozoo,Cobija Diseño Estrellas Gris,1,1
